year,team,verbose_name,week,day,boxscore_url,time,boxscore_text,result,OT,record,at,opponent,team_score,opp_score,off_first_downs,off_total_yds,off_pass_yds,off_rush_yds,off_turn_overs,def_first_downs,def_total_yds,def_pass_yds,def_rush_yds,def_turn_overs,off_exp_pts,def_exp_pts,specialTm_exp_pts,Won_Toss,Roof,Surface,Vegas_Line_Close,O/U_Line,O/U_Result,aFirst_Downs,hFirst_Downs,aRush-Yds-Tds,hRush-Yds-Tds,aCmp-Att-Yd-TD-INT,hCmp-Att-Yd-TD-INT,aSacked-Yds,hSacked-Yds,aNet_Pass_Yds,hNet_Pass_Yds,aTotal_Yds,h_Total_Yds,aFumbles-Lost,hFumbles-Lost,aTurnovers,hTurnovers,aPenalties-Yds,h-Penalties-Yds,aThird_Down_Conv,hThird_Down_Conv,aFourth_Down_Conv,hFourth_Down_Conv,aTime_of_Possesion,hTime_of_Possesion
2023,chi,Chicago Bears,3,Sun,L,01:25:00,,,,,@,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,Kansas City Chiefs -12.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,dal,Dallas Cowboys,3,Sun,M,01:25:00,,,,,@,Arizona Cardinals,,,,,,,,,,,,,,,,,,,Dallas Cowboys -12.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,pit,Pittsburgh Steelers,3,Sun,N,05:20:00,,,,,@,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,Las Vegas Raiders -1.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,clt,Indianapolis Colts,3,Sun,B,10:00:00,,,,,@,Baltimore Ravens,,,,,,,,,,,,,,,,,,,Baltimore Ravens -7.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,den,Denver Broncos,3,Sun,C,10:00:00,,,,,@,Miami Dolphins,,,,,,,,,,,,,,,,,,,Miami Dolphins -6.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,nwe,New England Patriots,3,Sun,D,10:00:00,,,,,@,New York Jets,,,,,,,,,,,,,,,,,,,New England Patriots -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,htx,Houston Texans,3,Sun,E,10:00:00,,,,,@,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,Jacksonville Jaguars -9.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,oti,Tennessee Titans,3,Sun,F,10:00:00,,,,,@,Cleveland Browns,,,,,,,,,,,,,,,,,,,Cleveland Browns -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,atl,Atlanta Falcons,3,Sun,G,10:00:00,,,,,@,Detroit Lions,,,,,,,,,,,,,,,,,,,Detroit Lions -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,nor,New Orleans Saints,3,Sun,H,10:00:00,,,,,@,Green Bay Packers,,,,,,,,,,,,,,,,,,,Green Bay Packers -1.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,buf,Buffalo Bills,3,Sun,I,10:00:00,,,,,@,Washington Redskins,,,,,,,,,,,,,,,,,,,Buffalo Bills -6.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,sdg,Los Angeles Chargers,3,Sun,J,10:00:00,,,,,@,Minnesota Vikings,,,,,,,,,,,,,,,,,,,Los Angeles Chargers -0.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,phi,Philadelphia Eagles,3,Mon,O,04:15:00,,,,,@,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,Philadelphia Eagles -5.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,ram,Los Angeles Rams,3,Mon,P,05:15:00,,,,,@,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,Cincinnati Bengals -1.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
