year,team,verbose_name,week,day,boxscore_url,time,boxscore_text,result,OT,record,at,opponent,team_score,opp_score,off_first_downs,off_total_yds,off_pass_yds,off_rush_yds,off_turn_overs,def_first_downs,def_total_yds,def_pass_yds,def_rush_yds,def_turn_overs,off_exp_pts,def_exp_pts,specialTm_exp_pts,Won_Toss,Roof,Surface,Vegas_Line_Close,O/U_Line,O/U_Result,aFirst_Downs,hFirst_Downs,aRush-Yds-Tds,hRush-Yds-Tds,aCmp-Att-Yd-TD-INT,hCmp-Att-Yd-TD-INT,aSacked-Yds,hSacked-Yds,aNet_Pass_Yds,hNet_Pass_Yds,aTotal_Yds,h_Total_Yds,aFumbles-Lost,hFumbles-Lost,aTurnovers,hTurnovers,aPenalties-Yds,h-Penalties-Yds,aThird_Down_Conv,hThird_Down_Conv,aFourth_Down_Conv,hFourth_Down_Conv,aTime_of_Possesion,hTime_of_Possesion
2023,det,Detroit Lions,1,Thu,A,05:20:00,,,,,@,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,Kansas City Chiefs -6.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,gnb,Green Bay Packers,1,Sun,J,01:25:00,,,,,@,Chicago Bears,,,,,,,,,,,,,,,,,,,Chicago Bears -1.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,phi,Philadelphia Eagles,1,Sun,K,01:25:00,,,,,@,New England Patriots,,,,,,,,,,,,,,,,,,,Philadelphia Eagles -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,ram,Los Angeles Rams,1,Sun,L,01:25:00,,,,,@,Seattle Seahawks,,,,,,,,,,,,,,,,,,,Seattle Seahawks -5.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,mia,Miami Dolphins,1,Sun,M,01:25:00,,,,,@,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,Los Angeles Chargers -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,rai,Las Vegas Raiders,1,Sun,N,01:25:00,,,,,@,Denver Broncos,,,,,,,,,,,,,,,,,,,Denver Broncos -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,dal,Dallas Cowboys,1,Sun,O,05:20:00,,,,,@,New York Giants,,,,,,,,,,,,,,,,,,,Dallas Cowboys -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,oti,Tennessee Titans,1,Sun,B,10:00:00,,,,,@,New Orleans Saints,,,,,,,,,,,,,,,,,,,New Orleans Saints -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,jax,Jacksonville Jaguars,1,Sun,C,10:00:00,,,,,@,Indianapolis Colts,,,,,,,,,,,,,,,,,,,Jacksonville Jaguars -4.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,tam,Tampa Bay Buccaneers,1,Sun,D,10:00:00,,,,,@,Minnesota Vikings,,,,,,,,,,,,,,,,,,,Minnesota Vikings -6.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,crd,Arizona Cardinals,1,Sun,E,10:00:00,,,,,@,Washington Redskins,,,,,,,,,,,,,,,,,,,Washington Redskins -6.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,sfo,San Francisco 49ers,1,Sun,F,10:00:00,,,,,@,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,San Francisco 49ers -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,cin,Cincinnati Bengals,1,Sun,G,10:00:00,,,,,@,Cleveland Browns,,,,,,,,,,,,,,,,,,,Cincinnati Bengals -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,car,Carolina Panthers,1,Sun,H,10:00:00,,,,,@,Atlanta Falcons,,,,,,,,,,,,,,,,,,,Atlanta Falcons -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,htx,Houston Texans,1,Sun,I,10:00:00,,,,,@,Baltimore Ravens,,,,,,,,,,,,,,,,,,,Baltimore Ravens -9.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2023,buf,Buffalo Bills,1,Mon,P,05:15:00,,,,,@,New York Jets,,,,,,,,,,,,,,,,,,,Buffalo Bills -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
