,year,week,Home_Team,Away_Team,Home_Win,Home_Fav,Home_Vegas_Spread,Home_Actual_Spread,Home_Score,Away_Score,Trail_Home_Score,Trail_Away_Score,Home_Allowed,Away_Allowed,Home_TO,Away_TO,Home_FTO,Away_FTO,Home_Pass_Eff,Away_Pass_Eff,Home_Pass_Def,Away_Pass_Def,Home_Rush_Eff,Away_Rush_Eff,Home_Rush_Def,Away_Rush_Def,Home_Pen_Yds,Away_Pen_Yds,Home_Pen_Yds_Agg,Away_Pen_Yds_Agg,Home_Third_Eff,Away_Third_Eff,Home_Third_Def,Away_Third_Def,Home_Fourth_Eff,Away_Fourth_Eff,Home_Fourth_Def,Away_Fourth_Def,boxscore_url,wonLast,lostLast,lostLastAsFav,wonLastAsDog,Home_Off_Rank,Home_Def_Rank,Away_Off_Rank,Away_Def_Rank
1571,2018,3,min,buf,L,1,-16.5,21.0,6.0,27.0,29.0,20.0,29.0,31.0,1.0,2.0,0.0,0.0,8.854166666666666,7.424242424242424,6.690476190476191,9.48148148148148,3.7777777777777777,3.8181818181818175,4.083333333333333,4.1923076923076925,70.0,31.0,54.0,45.0,0.5145710096108544,0.2966337374923472,0.210615595620687,0.172899673183112,0.7326780758318661,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201809230min.htm,0,1,0,0,21.0,1.0,4.0,31.0
1572,2018,3,car,cin,W,1,-2.5,-10.0,31.0,21.0,24.0,34.0,31.0,23.0,1.0,0.0,1.0,3.0,7.444444444444445,6.309523809523809,9.714285714285714,6.836363636363636,6.722222222222222,3.857142857142857,5.3125,3.0,49.0,92.0,26.0,51.0,0.4407017400632402,0.3329105455732009,0.6025938698310818,0.4224938520157101,4.496396382361285,0.7326780758318661,0.7326780758318667,0.4296157449125509,/boxscores/201809230car.htm,0,1,0,0,16.0,17.0,18.0,26.0
1573,2018,3,cle,nyj,W,1,-3.0,-4.0,21.0,17.0,18.0,12.0,21.0,20.0,1.0,3.0,2.0,2.0,8.2,8.146341463414634,6.942857142857143,7.304347826086956,3.4444444444444446,2.210526315789474,2.6956521739130435,4.354838709677419,43.0,50.0,53.0,10.0,0.2399616996726774,0.1395017093625073,0.1006267944606163,0.4552054955257144,0.2981824204090013,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201809200cle.htm,0,1,0,0,8.0,28.0,15.0,22.0
1574,2018,3,sea,dal,W,1,-1.0,-11.0,24.0,13.0,17.0,20.0,24.0,13.0,2.0,0.0,2.0,1.0,6.277777777777778,6.4,5.882352941176471,6.340909090909091,3.363636363636364,5.52,3.185185185185185,2.0588235294117645,37.0,47.0,55.0,24.0,0.3329105455732009,0.1395017093625073,0.3792966048847381,0.4699200160517896,0.7326780758318661,4.496396382361285,4.496396382361247,1.2318665543126022,/boxscores/201809230sea.htm,1,0,0,0,7.0,18.0,5.0,0.0
1575,2018,3,det,nwe,W,-1,7.0,-16.0,26.0,10.0,27.0,20.0,30.0,31.0,1.0,1.0,0.0,2.0,6.547169811320755,6.685714285714286,7.923076923076923,8.355555555555556,5.444444444444445,3.4166666666666665,6.785714285714286,4.333333333333333,105.0,25.0,86.0,71.0,0.4224938520157102,0.2399616996726774,0.1169174805275564,0.8414769177886149,-9.582951273995558,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201809230det.htm,0,1,0,0,23.0,27.0,29.0,5.0
1576,2018,3,was,gnb,W,-1,2.5,-14.0,31.0,17.0,9.0,29.0,21.0,29.0,1.0,0.0,2.0,1.0,6.3478260869565215,6.690476190476191,5.774193548387097,8.854166666666666,2.9545454545454546,4.083333333333333,3.7142857142857135,3.7777777777777777,90.0,54.0,26.0,70.0,0.2674861378825304,0.2106155956206872,0.6014335044162169,0.5145710096108542,0.2981824204090013,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201809230was.htm,0,0,0,0,6.0,8.0,10.0,25.0
1577,2018,3,htx,nyg,L,1,-6.5,5.0,22.0,27.0,17.0,13.0,20.0,20.0,1.0,1.0,0.0,0.0,9.6875,6.340909090909091,8.681818181818182,6.4,5.6923076923076925,2.0588235294117645,2.9411764705882355,5.52,88.0,24.0,70.0,47.0,0.4407017400632402,0.4699200160517897,0.2674861378825303,0.1395017093625072,0.7326780758318661,1.2318665543126028,1.2318665543126022,4.496396382361247,/boxscores/201809230htx.htm,0,1,1,0,2.0,30.0,0.0,11.0
1578,2018,3,phi,clt,W,1,-6.5,-4.0,20.0,16.0,21.0,21.0,27.0,9.0,2.0,2.0,2.0,1.0,6.958333333333333,5.774193548387097,12.181818181818182,6.3478260869565215,3.7916666666666665,3.7142857142857135,1.8695652173913044,2.9545454545454546,55.0,26.0,44.0,90.0,0.2674861378825304,0.6014335044162171,0.3326655436586786,0.2674861378825303,0.5697239762444523,0.7326780758318661,0.7326780758318667,0.2981824204090009,/boxscores/201809230phi.htm,1,0,0,1,14.0,2.0,9.0,9.0
1579,2018,3,jax,oti,L,1,-10.0,3.0,6.0,9.0,31.0,20.0,20.0,17.0,2.0,0.0,1.0,1.0,8.355555555555556,8.681818181818182,6.685714285714286,9.6875,4.333333333333333,2.9411764705882355,3.4166666666666665,5.6923076923076925,71.0,70.0,25.0,88.0,0.8414769177886152,0.2674861378825304,0.2399616996726772,0.44070174006324,0.7326780758318661,1.2318665543126028,0.7326780758318667,0.7326780758318667,/boxscores/201809230jax.htm,1,0,0,1,22.0,7.0,12.0,15.0
1580,2018,3,kan,sfo,W,1,-5.5,-11.0,38.0,27.0,42.0,30.0,37.0,27.0,1.0,0.0,0.0,1.0,11.642857142857142,7.923076923076923,7.533333333333333,6.547169811320755,5.08,6.785714285714286,2.5384615384615383,5.444444444444445,76.0,86.0,90.0,105.0,-1.569948045689171,0.1169174805275565,0.1169174805275564,0.4224938520157101,0.7326780758318661,0.7326780758318661,1.2318665543126022,-9.582951273995487,/boxscores/201809230kan.htm,1,0,0,1,24.0,21.0,19.0,13.0
1581,2018,3,mia,rai,W,1,-3.0,-8.0,28.0,20.0,20.0,19.0,12.0,20.0,2.0,0.0,3.0,1.0,7.304347826086956,9.0,8.146341463414634,6.342857142857143,4.354838709677419,3.4074074074074074,2.210526315789474,6.0,10.0,30.0,50.0,35.0,0.4552054955257146,0.1395017093625073,0.1395017093625072,0.5119636782159636,0.7326780758318661,-9.582951273995558,0.7326780758318667,4.496396382361247,/boxscores/201809230mia.htm,1,0,0,1,20.0,19.0,1.0,20.0
1582,2018,3,tam,pit,L,1,-1.0,3.0,27.0,30.0,27.0,37.0,21.0,42.0,2.0,0.0,2.0,1.0,12.181818181818182,7.533333333333333,6.958333333333333,11.642857142857142,1.8695652173913044,2.5384615384615383,3.7916666666666665,5.08,44.0,90.0,55.0,76.0,0.3326655436586789,0.1169174805275565,0.2674861378825303,-1.5699480456891497,0.7326780758318661,1.2318665543126028,0.569723976244452,0.7326780758318667,/boxscores/201809240tam.htm,0,1,1,0,25.0,29.0,28.0,24.0
1583,2018,3,ram,sdg,W,1,-7.5,-12.0,35.0,23.0,34.0,31.0,0.0,20.0,1.0,0.0,1.0,2.0,11.0625,9.48148148148148,3.333333333333333,7.424242424242424,2.727272727272727,4.1923076923076925,3.6,3.8181818181818175,49.0,45.0,47.0,31.0,0.562269865346121,0.1728996731831122,0.1006267944606163,0.296633737492347,0.1542043062674611,0.7326780758318661,4.496396382361247,0.7326780758318667,/boxscores/201809230ram.htm,1,0,0,0,26.0,3.0,27.0,4.0
1584,2018,4,crd,sea,L,-1,3.5,3.0,17.0,20.0,14.0,24.0,16.0,13.0,4.0,0.0,2.0,3.0,7.423076923076923,7.384615384615385,6.285714285714286,4.941176470588236,2.9444444444444446,2.8974358974358974,3.935483870967742,8.736842105263158,43.0,67.0,45.0,55.0,0.1395017093625073,0.4224938520157102,0.296633737492347,0.0883206456681734,-9.582951273995558,0.7326780758318661,4.496396382361247,0.2981824204090009,/boxscores/201809300crd.htm,0,1,0,0,0.0,13.0,10.0,12.0
1585,2018,4,atl,cin,L,1,-3.5,1.0,36.0,37.0,37.0,21.0,43.0,31.0,0.0,4.0,0.0,0.0,10.685714285714283,7.6521739130434785,8.081632653061224,6.25,2.1818181818181817,5.076923076923077,5.296296296296297,5.609756097560975,54.0,36.0,120.0,17.0,0.2788096102953984,0.3326655436586789,0.5145710096108542,0.4552054955257144,0.7326780758318661,0.7326780758318661,4.496396382361247,-9.582951273995487,/boxscores/201809300atl.htm,0,1,1,0,26.0,28.0,17.0,25.0
1586,2018,4,pit,rav,L,1,-3.0,12.0,14.0,26.0,30.0,27.0,27.0,14.0,1.0,0.0,4.0,1.0,9.289473684210526,6.925,8.22,5.647058823529412,3.5454545454545454,2.75,3.9375,5.0,155.0,52.0,80.0,120.0,0.1169174805275565,0.5119636782159637,0.172899673183112,0.4056023735516006,0.7326780758318661,0.7326780758318661,4.496396382361247,-9.582951273995487,/boxscores/201809300pit.htm,1,0,0,0,29.0,27.0,30.0,8.0
1587,2018,4,gnb,buf,W,1,-8.5,-22.0,22.0,0.0,17.0,27.0,31.0,6.0,1.0,0.0,1.0,3.0,5.888888888888889,8.909090909090908,11.0,5.381818181818182,5.882352941176471,3.3684210526315788,4.742857142857143,2.333333333333333,115.0,84.0,66.0,59.0,0.4056023735516008,0.2106155956206872,0.44070174006324,0.296633737492347,-0.6355017134946003,4.496396382361285,0.7326780758318667,-9.582951273995487,/boxscores/201809300gnb.htm,1,0,0,1,9.0,24.0,6.0,29.0
1588,2018,4,chi,tam,W,1,-3.0,-38.0,48.0,10.0,16.0,27.0,14.0,30.0,2.0,4.0,4.0,1.0,6.285714285714286,8.22,7.423076923076923,9.289473684210526,3.935483870967742,3.9375,2.9444444444444446,3.5454545454545454,45.0,80.0,43.0,155.0,0.2966337374923472,0.1728996731831122,0.1395017093625072,0.1169174805275564,4.496396382361285,4.496396382361285,-9.582951273995487,0.7326780758318667,/boxscores/201809300chi.htm,1,0,0,0,11.0,2.0,28.0,31.0
1589,2018,4,rai,cle,W,1,-2.5,-3.0,45.0,42.0,20.0,21.0,28.0,17.0,2.0,0.0,0.0,3.0,8.846153846153847,5.945945945945946,14.208333333333334,5.451612903225806,3.40625,4.03030303030303,2.9285714285714284,3.566666666666667,38.0,41.0,74.0,55.0,0.5775004454782283,0.3583676663648102,-0.0874442633099861,0.3657473803703938,-9.582951273995558,0.7326780758318661,0.7326780758318667,4.496396382361247,/boxscores/201809300rai.htm,1,0,0,0,3.0,17.0,14.0,26.0
1590,2018,4,dal,det,W,1,-2.5,-2.0,26.0,24.0,13.0,26.0,24.0,10.0,3.0,1.0,0.0,1.0,4.941176470588236,7.277777777777778,7.384615384615385,5.115384615384615,8.736842105263158,4.818181818181818,2.8974358974358974,4.684210526315789,55.0,70.0,67.0,38.0,0.0883206456681735,0.5145710096108544,0.4224938520157101,-0.0665093202494871,0.2981824204090013,0.7326780758318661,0.7326780758318667,-9.582951273995487,/boxscores/201809300dal.htm,0,1,0,0,1.0,1.0,21.0,22.0
1591,2018,4,den,kan,L,-1,3.5,4.0,23.0,27.0,14.0,38.0,27.0,27.0,1.0,0.0,0.0,0.0,5.647058823529412,8.263157894736842,6.925,8.366666666666667,5.0,2.75,2.75,6.137931034482759,120.0,48.0,52.0,147.0,0.4056023735516008,0.7644859995989238,0.5119636782159636,-0.0665093202494871,-9.582951273995558,4.496396382361285,0.7326780758318667,1.2318665543126022,/boxscores/201810010den.htm,0,1,0,0,8.0,16.0,27.0,19.0
1592,2018,4,clt,htx,L,-1,1.0,3.0,34.0,37.0,16.0,22.0,20.0,27.0,0.0,2.0,2.0,0.0,4.0,9.625,6.891891891891892,10.241379310344827,5.230769230769231,3.1052631578947367,4.342857142857143,4.222222222222222,77.0,50.0,110.0,20.0,-0.0387081107514444,0.3792966048847383,0.4056023735516006,0.5775004454782281,0.2981824204090013,1.2318665543126028,0.7326780758318667,0.7326780758318667,/boxscores/201809300clt.htm,0,1,1,0,5.0,10.0,2.0,23.0
1593,2018,4,jax,nyj,W,1,-7.5,-19.0,31.0,12.0,6.0,17.0,9.0,21.0,1.0,3.0,0.0,0.0,4.5588235294117645,5.451612903225806,5.142857142857143,5.945945945945946,4.578947368421052,3.566666666666667,4.285714285714286,4.03030303030303,75.0,55.0,30.0,41.0,0.2966337374923472,0.365747380370394,0.2674861378825303,0.3583676663648102,-9.582951273995558,4.496396382361285,0.7326780758318667,0.7326780758318667,/boxscores/201809300jax.htm,0,1,1,0,16.0,0.0,13.0,21.0
1594,2018,4,nwe,mia,W,1,-6.5,-31.0,38.0,7.0,10.0,28.0,26.0,20.0,1.0,0.0,1.0,2.0,5.115384615384615,14.208333333333334,7.277777777777778,8.846153846153847,4.684210526315789,2.9285714285714284,4.818181818181818,3.40625,38.0,74.0,70.0,38.0,-0.0665093202494871,-0.087444263309986,0.5145710096108542,0.5775004454782281,-9.582951273995558,0.7326780758318661,0.7326780758318667,-9.582951273995487,/boxscores/201809300nwe.htm,1,0,0,0,24.0,11.0,19.0,14.0
1595,2018,4,ram,min,W,1,-7.5,-7.0,38.0,31.0,35.0,6.0,23.0,27.0,2.0,3.0,2.0,0.0,9.833333333333334,5.381818181818182,7.533333333333333,8.909090909090908,4.885714285714286,2.333333333333333,7.05,3.3684210526315788,64.0,59.0,30.0,84.0,0.9263781293667656,0.2966337374923472,0.5775004454782281,0.210615595620687,0.7326780758318661,-9.582951273995558,0.2981824204090009,4.496396382361247,/boxscores/201809270ram.htm,0,1,1,0,25.0,9.0,20.0,4.0
1596,2018,4,nyg,nor,L,-1,3.5,15.0,18.0,33.0,27.0,43.0,22.0,37.0,0.0,0.0,2.0,0.0,10.241379310344827,8.081632653061224,9.625,10.685714285714283,4.222222222222222,5.296296296296297,3.1052631578947367,2.1818181818181817,20.0,120.0,50.0,54.0,0.5775004454782283,0.5145710096108544,0.3792966048847381,0.2788096102953982,0.7326780758318661,4.496396382361285,1.2318665543126022,0.7326780758318667,/boxscores/201809300nyg.htm,1,0,0,1,4.0,3.0,31.0,30.0
1597,2018,4,oti,phi,W,-1,3.0,-3.0,26.0,23.0,9.0,20.0,6.0,16.0,0.0,2.0,1.0,0.0,5.142857142857143,6.891891891891892,4.5588235294117645,4.0,4.285714285714286,4.342857142857143,4.578947368421052,5.230769230769231,30.0,110.0,75.0,77.0,0.2674861378825304,0.4056023735516008,0.296633737492347,-0.0387081107514444,0.7326780758318661,0.7326780758318661,-9.582951273995487,0.2981824204090009,/boxscores/201809300oti.htm,1,0,0,0,7.0,7.0,12.0,5.0
1598,2018,4,sdg,sfo,W,1,-10.5,-2.0,29.0,27.0,23.0,27.0,35.0,38.0,2.0,0.0,2.0,0.0,7.533333333333333,8.366666666666667,9.833333333333334,8.263157894736842,7.05,6.137931034482759,4.885714285714286,2.75,30.0,147.0,64.0,48.0,0.5775004454782283,-0.0665093202494871,0.9263781293667652,0.7644859995989235,0.2981824204090013,1.2318665543126028,0.7326780758318667,4.496396382361247,/boxscores/201809300sdg.htm,0,1,0,0,23.0,15.0,18.0,20.0
1599,2018,5,sfo,crd,L,1,-3.0,10.0,18.0,28.0,27.0,17.0,29.0,20.0,2.0,1.0,1.0,0.0,8.054054054054054,6.666666666666667,6.410256410256411,6.615384615384615,3.619047619047619,3.2857142857142856,4.666666666666667,5.029411764705882,29.0,38.0,49.0,57.0,0.3792966048847383,0.3792966048847383,0.1876651014330935,-0.4399897935260071,0.7326780758318661,0.7326780758318661,4.496396382361247,0.2981824204090009,/boxscores/201810070sfo.htm,0,1,0,0,18.0,23.0,0.0,8.0
1600,2018,5,pit,atl,W,1,-3.5,-24.0,41.0,17.0,14.0,36.0,26.0,37.0,2.0,0.0,1.0,1.0,5.829787234042553,10.743589743589745,8.642857142857142,8.21951219512195,1.7272727272727273,3.8333333333333335,3.2,4.304347826086956,40.0,95.0,50.0,55.0,-0.0387081107514444,0.8570535928097116,0.4699200160517896,0.6579664153088599,-9.582951273995558,-9.582951273995558,4.496396382361247,1.2318665543126022,/boxscores/201810070pit.htm,0,1,1,0,28.0,30.0,27.0,28.0
1601,2018,5,cle,rav,W,-1,3.0,-3.0,12.0,9.0,42.0,26.0,45.0,14.0,4.0,1.0,2.0,2.0,7.195121951219512,8.642857142857142,7.5344827586206895,5.829787234042553,6.709677419354839,3.2,4.793103448275862,1.7272727272727273,55.0,50.0,65.0,40.0,0.2674861378825304,0.4699200160517897,0.2435541996152033,-0.0387081107514444,4.496396382361285,4.496396382361285,-9.582951273995487,-9.582951273995487,/boxscores/201810070cle.htm,1,0,0,1,20.0,27.0,31.0,9.0
1602,2018,5,buf,oti,W,-1,6.0,-1.0,13.0,12.0,0.0,26.0,22.0,23.0,3.0,1.0,2.0,1.0,4.575757575757576,8.0,7.45,6.96,3.625,3.1818181818181817,4.40625,5.318181818181818,20.0,30.0,60.0,77.0,0.0646145472146965,0.2435541996152034,0.6152375632493606,0.2674861378825303,0.7326780758318661,1.1199092190121689,-9.582951273995487,0.7326780758318667,/boxscores/201810070buf.htm,0,1,0,0,1.0,26.0,6.0,6.0
1603,2018,5,car,nyg,W,1,-7.0,-2.0,33.0,31.0,31.0,18.0,21.0,33.0,0.0,2.0,4.0,0.0,6.25,6.219512195121951,7.6521739130434785,6.676470588235294,5.609756097560975,4.333333333333333,5.076923076923077,5.3125,17.0,67.0,36.0,51.0,0.4552054955257146,0.5258293779548504,0.3326655436586786,0.3329105455732007,-9.582951273995558,0.7326780758318661,0.7326780758318667,4.496396382361247,/boxscores/201810070car.htm,1,0,0,0,16.0,11.0,2.0,14.0
1604,2018,5,cin,mia,W,1,-6.5,-10.0,27.0,17.0,37.0,7.0,36.0,38.0,1.0,2.0,0.0,2.0,8.21951219512195,5.4,10.743589743589745,7.828571428571428,4.304347826086956,3.111111111111111,3.8333333333333335,4.375,55.0,89.0,95.0,57.0,0.6579664153088601,0.1169174805275565,0.8570535928097114,0.7587923503218479,1.2318665543126028,4.496396382361285,-9.582951273995487,0.7326780758318667,/boxscores/201810070cin.htm,1,0,0,1,21.0,29.0,12.0,17.0
1605,2018,5,htx,dal,W,1,-3.5,-3.0,19.0,16.0,37.0,26.0,34.0,24.0,1.0,0.0,2.0,0.0,8.928571428571429,9.444444444444445,7.483870967741935,10.233333333333333,3.4,5.228571428571429,2.411764705882353,4.8,54.0,20.0,85.0,58.0,0.5119636782159637,0.3792966048847383,0.6341647230617993,0.6025938698310818,4.496396382361285,4.496396382361285,-9.582951273995487,0.7326780758318667,/boxscores/201810070htx.htm,1,0,0,0,5.0,21.0,3.0,3.0
1606,2018,5,nyj,den,W,1,-1.0,-18.0,34.0,16.0,12.0,23.0,31.0,27.0,0.0,1.0,3.0,0.0,4.911764705882353,7.424242424242424,10.210526315789474,6.755555555555556,2.4285714285714284,7.227272727272727,3.7058823529411766,5.461538461538462,43.0,25.0,89.0,93.0,0.0883206456681735,-0.0449746492402852,0.3657473803703938,0.4640086228582573,-9.582951273995558,0.6370567626398149,4.496396382361247,1.2318665543126022,/boxscores/201810070nyj.htm,0,1,0,0,7.0,20.0,10.0,22.0
1607,2018,5,det,gnb,W,1,-1.0,-8.0,31.0,23.0,24.0,22.0,26.0,0.0,0.0,2.0,0.0,3.0,10.233333333333333,7.45,9.444444444444445,4.575757575757576,4.8,4.40625,5.228571428571429,3.625,58.0,60.0,20.0,20.0,0.6025938698310821,0.6152375632493607,0.3792966048847381,0.0646145472146965,0.7326780758318661,-9.582951273995558,4.496396382361247,0.7326780758318667,/boxscores/201810070det.htm,0,1,0,0,15.0,19.0,11.0,15.0
1608,2018,5,nwe,clt,W,1,-10.5,-14.0,38.0,24.0,38.0,34.0,7.0,37.0,2.0,2.0,2.0,1.0,7.828571428571428,7.483870967741935,5.4,8.928571428571429,4.375,2.411764705882353,3.111111111111111,3.4,57.0,85.0,89.0,54.0,0.7587923503218481,0.6341647230617995,0.1169174805275564,0.5119636782159636,0.7326780758318661,-9.582951273995558,4.496396382361247,4.496396382361247,/boxscores/201810040nwe.htm,0,1,0,0,25.0,4.0,9.0,10.0
1609,2018,5,kan,jax,W,1,-3.0,-16.0,30.0,14.0,27.0,31.0,23.0,12.0,0.0,3.0,1.0,0.0,6.755555555555556,10.210526315789474,7.424242424242424,4.911764705882353,5.461538461538462,3.7058823529411766,7.227272727272727,2.4285714285714284,93.0,89.0,25.0,43.0,0.4640086228582575,0.365747380370394,-0.0449746492402853,0.0883206456681734,1.2318665543126028,4.496396382361285,0.6370567626398147,-9.582951273995487,/boxscores/201810070kan.htm,1,0,0,0,29.0,16.0,19.0,1.0
1610,2018,5,phi,min,L,1,-3.5,2.0,21.0,23.0,23.0,31.0,26.0,38.0,1.0,1.0,1.0,0.0,6.96,8.44,8.0,13.676470588235292,5.318181818181818,3.176470588235294,3.1818181818181817,5.0,77.0,35.0,30.0,15.0,0.2674861378825304,0.5119636782159637,0.2435541996152033,-1.0856905817505258,0.7326780758318661,1.2318665543126028,1.1199092190121684,-9.582951273995487,/boxscores/201810070phi.htm,0,1,0,0,13.0,5.0,17.0,12.0
1611,2018,5,nor,was,W,1,-5.5,-24.0,43.0,19.0,33.0,31.0,18.0,17.0,0.0,1.0,2.0,1.0,6.676470588235294,11.0,6.219512195121951,5.888888888888889,5.3125,4.742857142857143,4.333333333333333,5.882352941176471,51.0,66.0,67.0,115.0,0.3329105455732009,0.4407017400632402,0.5258293779548501,0.4056023735516006,4.496396382361285,0.7326780758318661,0.7326780758318667,-0.6355017134946003,/boxscores/201810080nor.htm,1,0,0,0,30.0,25.0,4.0,0.0
1612,2018,5,sdg,rai,W,1,-5.0,-16.0,26.0,10.0,29.0,45.0,27.0,42.0,1.0,2.0,2.0,4.0,6.410256410256411,7.5344827586206895,8.054054054054054,7.195121951219512,4.666666666666667,4.793103448275862,3.619047619047619,6.709677419354839,49.0,65.0,29.0,55.0,0.1876651014330936,0.2435541996152034,0.3792966048847381,0.2674861378825303,4.496396382361285,-9.582951273995558,0.7326780758318667,4.496396382361247,/boxscores/201810070sdg.htm,1,0,0,0,24.0,18.0,14.0,24.0
1613,2018,5,sea,ram,L,-1,7.5,2.0,31.0,33.0,20.0,38.0,17.0,31.0,0.0,0.0,1.0,1.0,6.615384615384615,13.676470588235292,6.666666666666667,8.44,5.029411764705882,5.0,3.2857142857142856,3.176470588235294,57.0,15.0,38.0,35.0,-0.4399897935260072,-1.0856905817505278,0.3792966048847381,0.5119636782159636,0.2981824204090013,-9.582951273995558,0.7326780758318667,1.2318665543126022,/boxscores/201810070sea.htm,1,0,0,0,8.0,7.0,26.0,13.0
1614,2018,6,min,crd,W,1,-10.0,-10.0,27.0,17.0,23.0,28.0,21.0,18.0,1.0,0.0,2.0,5.0,8.135135135135135,6.8,8.885714285714286,6.462962962962963,3.347826086956522,2.4347826086956523,4.764705882352941,4.323529411764706,23.0,46.0,52.0,65.0,0.2788096102953984,-0.0387081107514444,-0.0665093202494871,0.6341647230617993,0.7326780758318661,0.7326780758318661,4.496396382361247,0.2981824204090009,/boxscores/201810140min.htm,1,0,0,1,17.0,7.0,1.0,5.0
1615,2018,6,atl,tam,W,1,-3.0,-5.0,34.0,29.0,17.0,10.0,41.0,48.0,1.0,3.0,1.0,0.0,6.777777777777778,7.131578947368421,8.620689655172415,13.615384615384617,3.263157894736842,3.333333333333333,4.517241379310345,4.483870967741935,75.0,99.0,58.0,38.0,0.4056023735516008,0.1006267944606165,0.9366362257329816,0.5420898525693704,0.1542043062674611,1.2318665543126028,0.7326780758318667,0.7326780758318667,/boxscores/201810140atl.htm,0,1,0,0,24.0,31.0,18.0,30.0
1616,2018,6,oti,rav,L,-1,2.5,21.0,0.0,21.0,12.0,9.0,13.0,12.0,3.0,2.0,1.0,1.0,4.961538461538462,5.228070175438597,4.1,7.953488372093023,4.0,4.64,3.3488372093023258,4.0,40.0,41.0,30.0,66.0,0.5186315100967993,0.15408437341495,0.210615595620687,0.2625524575729523,0.7326780758318661,4.496396382361285,0.6370567626398147,-9.582951273995487,/boxscores/201810140oti.htm,0,1,1,0,3.0,1.0,28.0,9.0
1617,2018,6,htx,buf,W,1,-10.5,-7.0,20.0,13.0,19.0,13.0,16.0,12.0,2.0,1.0,2.0,3.0,8.522727272727273,4.1,7.172413793103448,4.961538461538462,2.838709677419355,3.3488372093023258,3.3793103448275863,4.0,25.0,30.0,72.0,40.0,0.2674861378825304,0.2106155956206872,0.1876651014330935,0.518631510096799,-9.582951273995558,0.6370567626398149,4.496396382361247,0.7326780758318667,/boxscores/201810140htx.htm,1,0,0,1,4.0,21.0,0.0,13.0
1618,2018,6,was,car,W,-1,1.0,-6.0,23.0,17.0,19.0,33.0,43.0,31.0,2.0,2.0,1.0,3.0,7.051282051282051,6.771428571428571,12.517241379310343,10.35135135135135,2.1666666666666665,3.806451612903226,3.0625,3.125,38.0,22.0,45.0,62.0,0.2106155956206872,0.2106155956206872,0.6517176600483106,-1.0463279494905344,0.4296157449125511,4.496396382361285,0.7326780758318667,0.2981824204090009,/boxscores/201810140was.htm,1,0,0,0,2.0,11.0,22.0,10.0
1619,2018,6,mia,chi,W,-1,7.5,-3.0,31.0,28.0,17.0,48.0,27.0,10.0,3.0,0.0,1.0,3.0,5.285714285714286,13.615384615384617,8.266666666666667,7.131578947368421,5.818181818181818,4.483870967741935,3.9615384615384617,3.333333333333333,85.0,38.0,47.0,99.0,0.2106155956206872,0.5420898525693709,-0.0449746492402853,0.1006267944606163,4.496396382361285,0.7326780758318661,0.7326780758318667,1.2318665543126022,/boxscores/201810140mia.htm,1,0,0,0,8.0,24.0,16.0,0.0
1620,2018,6,cin,pit,L,1,-1.5,7.0,21.0,28.0,27.0,41.0,17.0,17.0,1.0,1.0,3.0,1.0,8.266666666666667,8.620689655172415,5.285714285714286,6.777777777777778,3.9615384615384617,4.517241379310345,5.818181818181818,3.263157894736842,47.0,58.0,85.0,75.0,-0.0449746492402852,0.936636225732982,0.210615595620687,0.4056023735516006,0.7326780758318661,0.7326780758318661,4.496396382361247,0.1542043062674609,/boxscores/201810140cin.htm,1,0,0,0,27.0,27.0,30.0,29.0
1621,2018,6,cle,sdg,L,1,-1.0,24.0,14.0,38.0,12.0,26.0,9.0,10.0,1.0,0.0,2.0,2.0,7.953488372093023,12.555555555555555,5.228070175438597,8.121212121212121,4.0,2.548387096774193,4.64,3.1538461538461537,66.0,82.0,41.0,55.0,0.2625524575729525,0.5775004454782283,0.1540843734149499,0.2788096102953982,-9.582951273995558,0.7326780758318661,4.496396382361247,4.496396382361247,/boxscores/201810140cle.htm,1,0,0,1,15.0,28.0,23.0,12.0
1622,2018,6,dal,jax,W,-1,3.0,-33.0,40.0,7.0,16.0,14.0,19.0,30.0,2.0,5.0,2.0,2.0,7.172413793103448,7.049180327868853,8.522727272727273,8.236842105263158,3.3793103448275863,5.941176470588236,2.838709677419355,4.2,72.0,45.0,25.0,105.0,0.1876651014330936,0.4224938520157102,0.2674861378825303,0.2399616996726772,4.496396382361285,0.5697239762444523,-9.582951273995487,0.7326780758318667,/boxscores/201810140dal.htm,0,1,0,0,6.0,2.0,19.0,6.0
1623,2018,6,den,ram,L,-1,7.0,3.0,20.0,23.0,16.0,33.0,34.0,31.0,1.0,2.0,2.0,0.0,7.392156862745098,10.03125,9.0,9.428571428571429,5.411764705882353,5.166666666666667,8.5,5.9375,45.0,45.0,33.0,50.0,0.1876651014330936,0.1728996731831122,0.4552054955257144,0.6579664153088599,-9.582951273995558,4.496396382361285,0.7326780758318667,0.7326780758318667,/boxscores/201810140den.htm,0,1,0,0,10.0,22.0,26.0,8.0
