,year,week,Home_Team,Away_Team,Home_Win,Home_Fav,Home_Vegas_Spread,Home_Actual_Spread,Home_Score,Away_Score,Trail_Home_Score,Trail_Away_Score,Home_Allowed,Away_Allowed,Home_TO,Away_TO,Home_FTO,Away_FTO,Home_Pass_Eff,Away_Pass_Eff,Home_Pass_Def,Away_Pass_Def,Home_Rush_Eff,Away_Rush_Eff,Home_Rush_Def,Away_Rush_Def,Home_Pen_Yds,Away_Pen_Yds,Home_Pen_Yds_Agg,Away_Pen_Yds_Agg,Home_Third_Eff,Away_Third_Eff,Home_Third_Def,Away_Third_Def,Home_Fourth_Eff,Away_Fourth_Eff,Home_Fourth_Def,Away_Fourth_Def,boxscore_url,wonLast,lostLast,lostLastAsFav,wonLastAsDog
1643,2021,16,rai,den,W,0,-0.0,-4.0,17.0,13.0,19.5,20.2,27.4,19.4,1.6,1.3,1.0,1.1,7.804193724742923,6.868047141393669,6.846418448523944,7.5271233338264825,4.091366096172694,4.565888697588972,4.074550888814185,4.644323907124418,72.4,38.6,57.1,55.5,0.08345906755000203,0.39639489672945083,0.47897278295515155,0.4081740731841245,2.1711197987086317,0.22266489968924502,1.0893088406093605,0.8971343476278199,/boxscores/202112260rai.htm,0,1,1,0
1644,2021,17,sdg,den,W,1,-7.5,-21.0,34.0,13.0,26.6,19.6,29.5,18.4,1.5,1.2,1.3,1.3,7.625797319916295,6.80560695000611,7.305806217527119,7.319123333826482,4.513962052986821,4.089499808700083,4.228851960904593,4.624323907124419,50.6,34.9,45.0,53.3,0.45501186475662736,0.37562234642626646,0.6169044755624211,0.39425438879610725,0.26527375849738694,0.605338296756768,-2.6703890762640574,1.2819419546358028,/boxscores/202201020sdg.htm,0,1,0,0
1645,2021,18,den,kan,L,-1,11.0,4.0,24.0,28.0,18.5,26.7,18.4,16.4,0.9,1.1,1.3,2.2,7.002545725516313,7.298248064915723,6.820676499895778,6.917544724237611,3.90995069436836,4.43482289288811,4.547553720789015,4.203466597635528,31.9,59.4,50.1,53.5,0.3576692811801675,0.45939493745185744,0.4324016082165579,0.2547614069711723,0.6003443698602717,0.4286556090131187,1.6667495616437862,1.3277788612237755,/boxscores/202201080den.htm,0,1,0,0
1646,2022,1,sea,den,W,-1,6.5,-1.0,17.0,16.0,24.5,19.5,20.4,19.5,0.9,0.9,1.1,1.3,7.263597688252861,7.147879058849647,7.163861951398898,6.831282560501838,5.1360336560610005,4.299236408654074,3.5109141249548017,4.461555810653174,47.0,34.9,52.7,48.6,0.33458695065196326,0.37937743534540486,0.39543814591819776,0.42870212920093387,-2.686118597367913,0.21553676285230866,-1.4342488317446231,1.6667495616437862,/boxscores/202209120sea.htm,0,1,0,0
1647,2022,2,den,htx,W,1,-10.0,-7.0,16.0,9.0,19.4,18.1,20.2,23.1,1.0,1.0,1.2,1.8,7.138172099142688,6.330190806887236,6.835403439622718,7.6356308946384175,4.418998313415979,3.4298238330869912,4.394889143986506,4.401187251061704,42.0,52.6,53.4,53.0,0.3778612055081231,0.3427099898722366,0.4592607972903465,0.44542664953689803,-0.8442592275062809,0.5409632580414432,0.6725218708139067,-0.06891880226351663,/boxscores/202209180den.htm,0,1,1,0
1648,2022,3,den,sfo,W,-1,1.5,-1.0,11.0,10.0,18.0,24.8,19.5,17.9,1.1,1.2,1.0,1.7,6.955337997760199,8.76769261579707,6.706321118435133,7.108333373545186,4.43622884055996,4.364879414026328,4.351833588430951,3.306063391389478,48.3,56.3,59.0,45.1,0.3317332365179051,0.4034550549922349,0.4226042235047152,0.2837477586308194,-0.4594516204983178,0.7468732575168786,0.7100973323113069,0.7136798003048016,/boxscores/202209250den.htm,1,0,0,0
1649,2022,4,rai,den,W,1,-2.5,-9.0,32.0,23.0,21.5,17.8,25.4,17.5,1.7,1.0,0.5,1.2,7.057232369515264,6.885135977558178,7.221918002882434,6.6599942818534235,4.247340847090073,4.208956113287233,3.650238620399911,4.26114532932164,55.2,48.4,72.6,54.1,0.29941580090109643,0.3786225849113892,0.2913739892344144,0.3524866479145575,2.3176004964696144,-0.32222599287897624,-0.23371778219081563,0.7100973323113069,/boxscores/202210020rai.htm,1,0,0,1
1650,2012,1,det,ram,W,1,-9.0,-4.0,27.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209090det.htm,0,0,0,0
1651,2012,2,sfo,det,W,1,-7.0,-8.0,27.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209160sfo.htm,1,0,0,0
1652,2012,3,oti,det,W,-1,4.0,-3.0,44.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209230oti.htm,0,1,0,0
1653,2012,4,det,min,L,1,-4.0,7.0,13.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209300det.htm,0,1,1,0
1654,2012,6,phi,det,L,1,-3.5,3.0,23.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201210140phi.htm,0,1,1,0
1656,2012,8,det,sea,W,1,-3.0,-4.0,28.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201210280det.htm,0,1,0,0
1657,2012,9,jax,det,L,-1,6.0,17.0,14.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201211040jax.htm,1,0,0,0
1658,2012,10,min,det,W,-1,3.0,-10.0,34.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201211110min.htm,1,0,0,0
1659,2012,11,det,gnb,L,-1,3.0,4.0,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201211180det.htm,0,1,1,0
1660,2012,12,det,htx,L,-1,4.0,3.0,31.0,34.0,23.6,29.3,24.6,18.0,1.8,1.1,1.1,1.9,7.212243915099232,7.528834732425564,6.810724448290173,6.408800247779746,4.106236410648175,3.891449625621827,4.3116591200016385,4.0376389109592665,64.6,44.7,53.2,54.7,0.3237360388551496,0.37205439045286803,0.3173556553751893,0.07112422546772407,-2.118991212780558,0.44344330730945547,0.4434433073094498,-0.8538142729267537,/boxscores/201211220det.htm,0,1,0,0
1661,2012,13,det,clt,L,1,-7.0,2.0,33.0,35.0,24.0,20.9,25.7,23.2,1.6,1.6,1.2,0.6,7.195611401438029,7.212328045087595,6.674974448290174,7.1392517449954145,4.1059948647544555,3.790253750005271,4.747648130990649,4.730556154949058,68.9,55.2,53.3,82.1,0.3335346749610143,0.43531121523037075,0.32992542790026913,0.33389773117273636,-2.118991212780558,0.8282509143174185,0.828250914317433,-0.6600524636596506,/boxscores/201212020det.htm,0,1,0,0
1662,2012,14,gnb,det,W,1,-6.5,-7.0,27.0,20.0,25.1,25.4,21.9,26.5,0.9,1.6,1.4,1.4,7.708458606522631,7.157296184046724,6.795844015028716,6.670016264299731,3.9185094216746053,4.266472318335358,4.283447207613532,4.682833316175835,58.5,68.3,64.5,50.7,0.43066050195445166,0.32753241932825494,0.33573018274846717,0.31897636712791744,-3.1207522707742763,-2.5037988197885213,-1.2935280279458952,0.8780769807158333,/boxscores/201212090gnb.htm,0,1,1,0
1666,2013,1,det,min,W,1,-4.5,-10.0,34.0,24.0,23.9,23.3,28.7,23.1,2.2,1.4,1.1,1.4,6.968131071097725,5.377917142649872,7.115234917490861,7.203152598500438,4.09084371083175,6.28132167308638,4.7841590491996175,4.1720494733227875,50.8,49.2,43.4,60.0,0.4351912195610552,0.2636092109542798,0.3107907259018319,0.2642430932716827,-0.5049631049958434,-0.28958000840604115,0.8780769807158333,1.3028986560711096,/boxscores/201309080det.htm,0,1,0,0
1668,2013,3,was,det,L,-1,1.0,7.0,20.0,27.0,27.0,23.5,23.2,29.8,0.9,2.4,1.8,1.2,8.485047960047961,6.9885821408843425,7.7037723312691755,7.367358977641237,5.118229797295262,3.845201999601803,4.477993215049866,4.589431776472344,58.6,59.4,47.0,47.6,0.3343648257908929,0.3135609903888672,0.4302918342473642,0.2073105623688587,-1.1049787203088246,-2.6245550857130224,0.6931594966385338,0.0647619860893962,/boxscores/201309220was.htm,0,1,1,0
1670,2013,5,gnb,det,W,1,-9.5,-13.0,22.0,9.0,29.0,25.8,23.7,29.2,1.5,2.2,1.6,1.7,8.472534453057708,7.131292763594965,7.215652014652013,7.129127988673545,4.410785270260089,3.837840533276143,4.759658366324741,5.0495795267950445,55.3,58.3,60.7,42.4,0.3549652620960452,0.3232322207337471,0.3167844541490833,0.17479066878911964,-0.7134598609536553,-1.17995148834647,-0.8846776524999328,1.174384042846426,/boxscores/201310060gnb.htm,1,0,0,0
1675,2013,11,pit,det,W,-1,3.0,-10.0,37.0,27.0,20.3,26.2,22.8,24.2,1.8,1.7,1.1,1.4,7.301095865771806,7.432294204503506,6.799936335250576,7.670779594406277,3.457593580043671,3.8553912408440416,4.37658915903498,4.491488594738595,49.2,57.1,56.3,48.1,0.3285747087623523,0.346099473098304,0.3103624038573142,0.17364272732625305,0.0006007679366229479,-3.1644520513847474,0.10956275035631728,1.0808581958375554,/boxscores/201311170pit.htm,1,0,0,0
1676,2013,12,det,tam,L,1,-7.0,3.0,21.0,24.0,26.5,18.7,25.3,23.7,1.6,1.2,1.4,1.7,7.571631678623589,6.320203822681433,7.6573028918973165,7.379126466748988,3.9233912408440426,4.038052600590801,4.228208171458172,3.774031696273076,58.7,82.7,46.9,59.3,0.32796013434420423,0.28774851414892144,0.19001177210358774,0.2293363110606847,-3.227480910646115,0.8368158069552407,1.4656658028455385,-1.0885598512781027,/boxscores/201311240det.htm,0,1,1,0
1677,2013,13,det,gnb,W,1,-6.0,-30.0,40.0,10.0,25.2,25.6,25.3,23.1,1.9,1.3,1.0,1.0,7.387051294397098,8.27088380780161,7.99063622523065,7.849296987087518,4.027312809471494,4.85758605323007,3.8426021108521105,4.406587398000528,53.8,55.8,48.4,55.6,0.35088162036401005,0.2757202304192208,0.21410822271027738,0.23061152205273058,-1.7828773132795621,-0.02263757513152116,1.5093655834560091,-0.019931378800841636,/boxscores/201311280det.htm,0,1,1,0
1678,2013,14,phi,det,W,1,-2.0,-14.0,34.0,20.0,23.7,27.1,22.1,23.8,1.3,2.2,1.7,1.2,8.782427909128913,7.557686215032018,7.126935295388398,8.023136225230651,4.604465721456703,4.342777925750562,4.017439483849151,3.654602110852111,54.0,48.7,66.0,46.9,0.29368528516325304,0.4327702988622898,0.38781849533953416,0.22941757526095063,0.26251789907964473,-0.7230813229209726,-2.714088856874528,1.5093655834560091,/boxscores/201312080phi.htm,1,0,0,0
1680,2013,16,det,nyg,L,1,-9.0,3.0,20.0,23.0,24.0,19.0,23.8,21.1,2.4,2.3,0.7,1.5,7.244767447525016,6.898723984348985,8.09451503007642,6.78152719742676,4.206289124696545,3.603443445562495,3.368968993968994,3.6651107602720643,52.8,55.8,45.9,54.8,0.46484287491333687,0.2857284101487805,0.22835525853593666,0.2617641155939986,-1.1515887105394067,-0.3637454015290121,1.44983190037403,-1.6392633894142281,/boxscores/201312220det.htm,0,1,1,0
1681,2013,17,min,det,W,-1,2.5,-1.0,14.0,13.0,25.2,25.1,30.9,23.9,1.8,2.7,0.8,0.9,6.7746814681079695,7.118338876096445,7.958899781271495,7.790705506266896,4.690284142771192,4.280558130544498,4.198372820137526,3.0187525437525435,41.4,53.8,69.1,41.7,0.24727672385421173,0.4654362381315189,0.3813644941497188,0.21668118213312568,-0.15604009304987806,-0.09179272018081713,-0.3719542674955284,1.8346395073820134,/boxscores/201312290min.htm,0,1,1,0
1682,2014,1,det,nyg,W,1,-5.5,-21.0,35.0,14.0,23.3,19.1,23.6,17.4,2.6,2.1,0.9,2.2,7.19917044762569,6.456084332334332,7.684363011552309,6.152859833045111,4.145493195479563,3.3624113404127427,3.288752543752544,3.7141853220902545,52.5,44.1,35.5,49.9,0.429858692992901,0.2145030472993017,0.19872811688702668,0.2352302162313185,-0.09179272018081713,0.021062205478951036,1.44983190037403,-0.6375023314204694,/boxscores/201409080det.htm,0,1,1,0
1684,2014,3,det,gnb,W,1,-2.5,-12.0,19.0,7.0,22.0,23.2,21.7,30.3,2.5,1.7,1.1,1.7,7.170003780959024,7.361176930265444,7.223988680001506,7.970857963875206,3.9866119694259226,3.9549303964009845,3.232866762866763,5.063278439609024,55.2,41.7,34.4,54.1,0.4549564474373061,0.3336382073896083,0.17555077303415492,0.33451413167218075,-0.09179272018081715,-1.3412219122794196,1.440124283690451,0.14858021641468855,/boxscores/201409210det.htm,0,1,0,0
1685,2014,4,nyj,det,L,-1,1.5,7.0,17.0,24.0,18.3,21.8,22.8,20.5,1.8,2.7,1.0,1.1,6.414590506533569,7.267818907009444,7.372279451050105,7.187253986123954,4.7637719431757155,3.7315512406809836,3.464928770531487,3.388321308321308,49.7,54.1,43.4,33.5,0.319635732207776,0.4832106039555014,0.35354649780373826,0.17003347816193806,-0.5605047122303325,0.9680032701777724,-1.1322596318885743,0.42402807394229197,/boxscores/201409280nyj.htm,1,0,0,0
1687,2014,6,min,det,L,1,-1.5,14.0,3.0,17.0,22.6,20.8,26.0,17.8,1.6,2.1,1.1,1.4,6.952980288859623,7.442136207562204,7.821536870631864,6.545120357478699,4.982572348317317,3.5411438332735763,4.198646021146021,3.8601226551226553,53.3,55.2,69.1,35.1,0.21051894607472935,0.4096403745378859,0.4036460575745102,0.18870682761357865,0.30113759807735613,0.6462245224311766,-1.487702610040488,0.03922046693430874,/boxscores/201410120min.htm,0,1,1,0
1688,2014,7,det,nor,W,1,-1.5,-1.0,24.0,23.0,18.5,24.1,17.1,24.9,1.7,1.6,1.4,0.4,7.059885125311122,7.333447083005657,6.358228465586807,7.535738796038066,3.337821574137364,4.477504185582279,4.083455988455988,4.204919685868939,54.2,47.4,38.6,56.8,0.3004533194660192,0.49602348338139085,0.20191486057452446,0.31253078896744335,0.6025247418207057,-0.5160813510054097,-1.020575523424321,1.066523044083156,/boxscores/201410190det.htm,1,0,0,1
1690,2014,10,det,mia,W,1,-3.0,-4.0,20.0,16.0,19.5,21.8,16.3,19.0,1.4,1.7,1.6,1.9,7.2036980164250135,6.4615875588464435,6.564826020079098,6.554905946994182,3.1771002302638456,4.467921434019832,3.6525036075036077,3.848100298897324,56.1,40.7,49.4,46.3,0.35523217549148967,0.3469164466702387,0.2372857548308235,0.35280727145978663,0.6462245224311766,-3.3647065382654553,-1.0545676873512124,-0.606681557994822,/boxscores/201411090det.htm,1,0,0,0
1692,2014,12,nwe,det,W,1,-7.0,-25.0,34.0,9.0,32.3,18.8,21.8,15.6,0.8,1.3,1.9,1.6,7.5397414654688735,7.358503211230209,7.149913349094116,6.883561779933279,3.8444423692467167,3.3269939038417298,3.8377949238339815,3.0273464839254314,75.2,62.7,52.2,51.8,0.440014331255605,0.31833009932165013,0.26961211556659637,0.2869993648097392,-0.6468000077095969,-0.42327908461099223,-1.6413479362676289,-1.439375294359196,/boxscores/201411230nwe.htm,0,1,0,0
1694,2014,14,det,tam,W,1,-10.5,-17.0,34.0,17.0,18.9,18.9,16.9,27.5,1.2,2.1,1.7,1.8,7.111582921375136,7.407665234350257,6.80497569712966,7.759879111238175,3.444423855532551,3.434896885468968,3.140604059683007,3.9754503733814084,60.1,76.2,57.8,61.3,0.2661932939528355,0.21433626848058734,0.34654087719411597,0.43491436501429453,-0.4329867012945714,-4.267947822353807,-1.0448600706676339,1.4595395170576104,/boxscores/201412070det.htm,1,0,0,0
1695,2014,15,det,min,W,1,-7.5,-2.0,16.0,14.0,20.4,21.3,17.9,22.5,1.0,1.2,1.9,1.5,7.302759391963372,6.818511728511728,6.846001338155301,7.1800879289049915,3.506308405617441,4.569643844023155,2.980863799942747,4.671005661583635,68.3,55.0,59.8,48.5,0.24640848161026324,0.30578669158724986,0.3320576087714233,0.35268963330892905,-0.570212328913913,-0.6102263972612046,-1.0448600706676339,0.4398619764138004,/boxscores/201412140det.htm,1,0,0,0
1697,2014,17,gnb,det,W,1,-7.0,-10.0,30.0,20.0,32.2,20.2,22.2,17.3,0.7,1.1,1.6,1.9,8.551656133869155,6.865338890263932,7.26840867613045,6.728784182083919,4.6614435149535485,3.7297880740971094,3.8728600268361846,2.9220614911404383,50.6,68.3,56.4,60.3,0.37789244492158514,0.2592960854460823,0.31067516390003114,0.3159404007591572,-0.9950340042691688,-0.5203862625155136,-1.3580393779479627,-1.146594783642975,/boxscores/201412280gnb.htm,1,0,0,0
1698,2015,1,sdg,det,W,1,-2.5,-5.0,33.0,28.0,18.4,20.5,25.7,20.0,2.1,1.2,0.9,1.8,6.749064522980385,6.834001122340799,7.069229782095055,7.229371726149725,3.8615463379929325,3.8552539126064267,4.362733155002892,2.9387281578071054,63.0,69.6,67.7,58.3,0.32185713427926993,0.30276503979817304,0.3896286176781447,0.3779977997307654,-1.0205755234242542,-0.5347214142699135,-0.6163526830491795,-1.146594783642975,/boxscores/201509130sdg.htm,0,1,0,0
1699,2015,2,min,det,W,1,-2.0,-10.0,26.0,16.0,20.8,20.9,20.3,21.0,0.9,1.2,1.1,1.9,7.46766687442602,6.906501122340799,6.926797081342714,7.452298555418016,4.22097413915061,4.040670579273093,4.380695276264175,2.9007865295428963,45.8,65.4,51.3,48.9,0.32063806524384486,0.27034381118469614,0.373103489336926,0.42813896089610104,-1.1322596318885094,-0.5347214142699135,0.08904653333270893,-1.1028950030325044,/boxscores/201509200min.htm,0,1,0,0
1701,2015,4,sea,det,W,1,-9.5,-3.0,13.0,10.0,22.8,19.5,12.4,22.3,0.8,1.6,1.6,1.9,8.096449114580214,6.65034868786239,6.249314012141491,7.68454584029688,4.90970319013784,3.833090487739912,3.5130674526454926,3.0272276322997884,64.2,58.5,35.3,59.7,0.3717319690056196,0.2735608674814514,0.16086078000365445,0.4197705108891278,-2.545999849681883,-1.5349837215465243,0.4129959826489884,-0.333279789016538,/boxscores/201510050sea.htm,0,1,0,0
1704,2015,7,det,min,L,-1,2.0,9.0,19.0,28.0,21.0,21.9,24.7,18.2,2.3,1.2,1.8,1.4,6.685483263431749,7.937398864761866,8.401293704528063,6.7946964011228115,3.647579395698213,4.139405891388813,3.634191652150905,4.219108047125288,63.3,49.3,60.8,51.9,0.297551890893048,0.33164672504380005,0.3249547001462183,0.3177115530937853,-1.0967687172445109,0.3123439654780434,-0.7180873960245212,0.34633612940492975,/boxscores/201510250det.htm,1,0,0,0
1705,2015,8,kan,det,W,1,-3.5,-35.0,45.0,10.0,21.2,19.5,21.2,25.8,1.0,2.2,1.3,1.6,7.461688342030032,6.755392765694192,7.784682144183575,8.663125206359565,4.046563700063888,3.736004443136544,3.9607148464280817,3.8484773664366188,54.8,54.1,58.3,58.9,0.0869489613523657,0.22655094325018882,0.27541354032693455,0.33946710768645144,0.6025247418207067,-1.0967687172445109,-4.282282974108393,-0.7180873960245212,/boxscores/201511010kan.htm,0,1,0,0
1706,2015,10,gnb,det,L,1,-10.5,2.0,16.0,18.0,25.3,18.9,19.0,28.9,0.9,2.4,1.4,1.4,7.832802486743641,6.806332615318253,7.226934360393488,8.426975380575593,4.449998138163077,3.9509395080716083,4.115520694901635,4.130322604531858,56.2,58.7,56.1,58.4,0.30735112636748996,0.2271724088108514,0.3015306111028076,0.3815301588341671,-3.0806338210594566,-1.140468497854982,0.36749189229453016,-0.6743876154140507,/boxscores/201511150gnb.htm,0,1,0,0
1707,2015,11,det,rai,W,-1,1.0,-5.0,18.0,13.0,18.7,24.1,29.1,28.8,2.2,1.7,1.3,1.5,6.820097797504488,7.131350877808892,8.508774455817292,7.2572926522123264,3.593247200379301,4.341452286018075,4.100524624733877,4.3466379080435225,56.2,69.7,55.3,55.9,0.2182446273839122,0.401475818343612,0.40218806507160504,0.35838179271218473,-0.8054869572454184,-0.37957930400051926,-0.6163526830491799,2.220945865107106,/boxscores/201511220det.htm,1,0,0,1
1708,2015,12,det,phi,W,1,-2.0,-31.0,45.0,14.0,18.5,22.9,27.4,22.9,2.1,2.0,1.1,2.1,7.096543790535845,6.832464293414509,8.176078803643378,7.118238966382123,3.462251407952934,4.020315579290037,3.948143672352925,4.26507433876718,56.4,54.3,54.4,79.9,0.23091553249725116,0.23644282334845648,0.36012501392388935,0.34935571529699916,-0.7474520248805474,0.26864418486757324,0.44344330730944986,0.4932693737078515,/boxscores/201511260det.htm,1,0,0,1
1709,2015,13,det,gnb,L,-1,3.0,4.0,23.0,27.0,20.2,23.1,25.5,19.2,1.9,0.8,0.9,1.3,7.163385895799005,6.846566197104378,7.930189011412122,7.568232216332737,3.3910014079529334,4.474302074791493,3.910466252998087,3.9670046091485225,56.4,52.0,53.4,65.4,0.26949525152663345,0.21248319038534574,0.3404547634802205,0.27057981915001655,-0.7474520248805473,-1.4830750749695816,0.44344330730944986,0.29800881372363835,/boxscores/201512030det.htm,1,0,0,0
1710,2015,14,ram,det,W,-1,3.5,-7.0,21.0,14.0,14.5,20.9,20.2,25.6,1.7,1.7,1.7,0.9,5.928826093454122,7.252334682860999,7.6022603607863415,7.838522344745455,4.811712632563323,3.557501407952934,3.7694313710442744,3.7158233958552294,69.9,63.3,64.9,49.2,0.04430610383400373,0.25728990024098836,0.17499033260003588,0.29909543511280995,1.127053329454021,-0.41247048427098376,-5.284044032102152,0.44344330730944986,/boxscores/201512130ram.htm,0,1,0,0
1711,2015,15,nor,det,L,1,-2.5,8.0,27.0,35.0,26.3,21.1,31.3,25.3,1.3,1.5,1.4,0.9,7.776224008864395,7.158276711846506,8.349693493723981,7.6307301369532485,4.133252391127391,3.965132986900302,5.296903887583504,4.200033922171019,75.6,60.3,50.0,44.6,0.4473020743793884,0.2665766988233833,0.20641133347385568,0.30297575633312046,0.4008445103554147,-0.41247048427098376,1.4678000127859796,0.058635700301466656,/boxscores/201512210nor.htm,0,1,1,0
1712,2015,16,det,sfo,W,1,-9.5,-15.0,32.0,17.0,23.6,15.4,26.7,22.9,1.5,0.8,0.6,1.0,7.594276711846506,7.186318831681099,7.182653213876324,7.957689344181053,4.322862455499336,3.6870093810471047,4.228528545826933,3.7567358372867212,65.8,52.0,44.4,57.2,0.3118729013965369,0.09447349114102764,0.28713290851008744,0.36788835570273803,-0.41247048427098376,-0.32825448688501274,0.10846176669986685,-0.6163526830491789,/boxscores/201512270det.htm,1,0,0,1
1714,2016,1,clt,det,L,1,-2.5,4.0,35.0,39.0,20.7,23.8,26.1,22.8,1.8,0.6,1.9,0.9,6.270724199531889,7.666178503748299,7.158321104694101,7.118713177242756,3.4512737151080977,4.15713824915013,4.471571126545264,4.175567115251897,51.4,56.7,62.1,37.8,0.3297713649148347,0.266958339852996,0.3404652802690803,0.32191933480054724,1.0166969776847399,-0.41247048427098376,-1.62019632122148,-0.028763860919474537,/boxscores/201609110clt.htm,1,0,0,0
1715,2016,2,det,oti,L,1,-6.0,1.0,15.0,16.0,25.8,19.0,23.5,28.9,0.6,2.0,0.8,1.0,7.553357990927784,7.116031404355503,7.035004970555827,7.953273252497363,4.187530406012874,3.485817885817886,4.2071460626203185,3.462651923181015,60.7,38.0,39.2,51.6,0.35667581086470335,0.29896525696272835,0.34875670565295935,0.48948732588269567,-0.2752448566516422,-1.1028950030324391,1.0310321294391553,-1.001160290057162,/boxscores/201609180det.htm,1,0,0,1
1716,2016,3,gnb,det,W,1,-6.0,-7.0,34.0,27.0,20.6,26.3,19.6,20.6,1.4,0.5,1.2,0.9,5.916273071534883,7.605989569875153,6.894720066374617,7.224074234625091,3.849349728844614,4.20461115135449,4.105728492534944,4.142562729286986,52.0,66.4,84.5,45.5,0.291566316613619,0.4027567729358693,0.20609174978498176,0.3167330176729503,-0.7909379849284924,-0.23154507604117117,1.5090012195059834,1.4158397364471385,/boxscores/201609250gnb.htm,0,1,1,0
1718,2016,5,det,phi,W,-1,3.5,-1.0,24.0,23.0,26.8,25.7,22.8,27.3,0.7,1.5,0.9,1.2,7.694124235808277,7.2059295221966675,7.695228150836384,7.541400567580332,4.263979296066252,3.719901142974672,4.539436018832689,4.563007326007327,73.6,48.0,46.9,48.4,0.4241745910719013,0.4251060532983676,0.32727859129062303,0.38784587271246995,-0.23154507604117117,1.0101181453548755,0.3560437460885087,-0.3032151161581559,/boxscores/201610090det.htm,0,1,1,0
1719,2016,6,det,ram,W,1,-2.5,-3.0,31.0,28.0,24.7,17.6,23.7,20.6,0.8,1.1,1.0,1.6,7.52728213054512,7.072695316731375,7.679403235011468,6.791283258228683,4.20027559236255,3.6637452182999413,4.8198169712136405,4.3777034632034635,72.5,72.5,55.0,57.8,0.38893228716828154,0.17877899513961945,0.330778263955788,0.36859837955168906,-0.1817190096427716,-1.610593085905343,0.3560437460885087,-3.1146259849864912,/boxscores/201610160det.htm,1,0,0,1
1720,2016,7,det,was,W,-1,1.0,-3.0,20.0,17.0,25.5,27.3,23.8,23.5,0.7,1.0,1.0,1.6,7.769678443909177,8.619944171105006,7.924194901678135,7.994462481197617,4.115506361593319,4.214151697975227,4.88610485000152,5.128141201611067,67.9,53.1,55.7,75.2,0.4158534587203063,0.43929457003900596,0.40970366870457464,0.3823375266247072,-0.5167005502523352,0.26251789907964296,-1.0885598512781045,0.36749189229453144,/boxscores/201610230det.htm,1,0,0,0
1721,2016,8,htx,det,W,1,-1.0,-7.0,20.0,13.0,19.7,26.1,17.6,23.4,1.6,0.6,1.6,1.0,6.105335564238003,8.154311127567347,6.510719138950523,8.132353409836643,4.322260058242032,4.0552432036985815,3.923072962184804,4.634380712070485,43.5,66.4,62.7,52.9,0.33569747410564316,0.3998718752138375,0.20561796300918847,0.44785088812502527,-2.254718089682792,0.5430954401062544,-1.182085698286975,-1.0885598512781045,/boxscores/201610300htx.htm,1,0,0,1
1722,2016,9,min,det,L,1,-4.5,6.0,16.0,22.0,24.6,23.9,15.1,22.7,0.7,0.5,2.3,1.1,7.390167868348,7.723676981225884,6.486532249098316,8.11796348941224,3.3084878384878387,3.817355004940817,4.032137377864514,4.5897570561565075,51.0,64.7,44.5,55.0,0.3245471309621377,0.35743633335718317,0.21556882396550706,0.4547578519621994,1.0665230440831404,-0.5167005502523352,-1.0556816234836413,-0.7535783106685214,/boxscores/201611060min.htm,0,1,0,0
1723,2016,11,det,jax,W,1,-5.5,-7.0,26.0,19.0,22.9,18.0,22.6,26.9,0.6,2.3,1.0,0.6,7.518496801045704,6.536016554989106,8.11864530759406,6.472345756794593,3.894640719226532,4.104871486272348,4.375670099634768,4.1747662440608035,63.3,78.6,53.9,66.0,0.3848759773365765,0.19761884113688574,0.5258042000764853,0.4008670494295776,-0.9015081572602984,-1.2236512689569399,-0.6600524636596506,-1.0437590870111846,/boxscores/201611200det.htm,1,0,0,1
1724,2016,12,det,min,W,1,-1.5,-3.0,16.0,13.0,23.1,20.5,22.5,17.6,0.8,0.7,1.0,2.0,7.596818479367381,7.095686665340482,7.630570773432568,6.2359343531443825,3.6422597668455787,2.6817047697047696,4.220577507042175,4.142115399842536,64.4,58.0,54.9,49.2,0.38128112655962776,0.3461367043648748,0.4788195379545952,0.32533475673113194,0.1582878330982912,-1.4815763242524729,-0.6600524636596506,-2.3354075356544755,/boxscores/201611240det.htm,1,0,0,0
1725,2016,13,nor,det,L,1,-6.5,15.0,13.0,28.0,30.0,20.8,27.2,20.3,1.5,0.8,1.7,1.1,7.833462311448765,7.30502360757251,7.759148877715347,7.41682724266776,4.236211678027854,3.6536632756175096,3.7142327201150733,4.301498559673755,55.4,59.0,45.8,54.4,0.5025198408012804,0.3567268009607889,0.2973399466997966,0.41337330895526037,1.559191649854374,0.021062205478949658,-3.2081518319953632,-1.7198484540182803,/boxscores/201612040nor.htm,1,0,0,0
